"","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","stateProvince","habitat","cl10902","scientificName","basisOfRecord","kingdom","phylum","class","order","family","taxonRank","dataResourceName"
"4550",-35.2232000340993,149.129,10,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4551",-35.2232000340993,149.153,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"4552",-35.2230600340992,149.171043,100,"Australian Capital Territory","","Eucalypt Medium Woodland","Tiliqua scincoides","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","NSW BioNet Atlas"
"4553",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Ctenotus taeniolatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4554",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Lialis burtonis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","ACT Wildlife Atlas"
"4555",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4556",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4557",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Intellagama lesueurii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"4558",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Egernia cunninghami","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4559",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Amphibolurus muricatus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"4560",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Acritoscincus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","genus","ACT Wildlife Atlas"
"4561",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4562",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Pogona barbata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"4563",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Eulamprus heatwolei","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4564",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"4565",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"4566",-35.2228000340988,148.96,500,"Australian Capital Territory","","Eucalypt Medium Open","Chelodina (Chelodina) longicollis","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"4567",-35.2227000340987,149.178,50,"Australian Capital Territory","","Non Forest","Pogona barbata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Agamidae","species","ACT Wildlife Atlas"
"4568",-35.2226000340986,148.975,10,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4569",-35.2226000340986,149.132,200,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"4570",-35.2226000340986,149.132,200,"Australian Capital Territory","","Non Forest","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4571",-35.2226000340986,149.132,200,"Australian Capital Territory","","Non Forest","Morethia boulengeri","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4572",-35.2226000340986,149.132,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4573",-35.2226000340986,149.132,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4574",-35.2222000340981,149.053,500,"Australian Capital Territory","","Non Forest","Pseudechis porphyriacus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","ACT Wildlife Atlas"
"4575",-35.2222,149.1264,2000,"Australian Capital Territory","LABORATORY GROUNDS","Non Forest","Tiliqua scincoides","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"4576",-35.2222,149.1264,2000,"Australian Capital Territory","LABORATORY GROUNDS","Non Forest","Tiliqua scincoides","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","Australian National Wildlife Collection provider for OZCAM"
"4577",-35.222150034098,149.176642,1000,"Australian Capital Territory","","Non Forest","Pseudonaja textilis","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Elapidae","species","NSW BioNet Atlas"
"4578",-35.222150034098,149.176642,1000,"Australian Capital Territory","","Non Forest","Chelodina (Chelodina) longicollis","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","NSW BioNet Atlas"
"4579",-35.222150034098,149.176642,1000,"Australian Capital Territory","","Non Forest","Lampropholis delicata","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","NSW BioNet Atlas"
"4580",-35.2218000340975,148.969,10,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4581",-35.221400034097,149.152,200,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4582",-35.221400034097,148.98,10,"Australian Capital Territory","","Non Forest","Ctenotus robustus","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4583",-35.221400034097,149.152,200,"Australian Capital Territory","","Non Forest","Menetia greyii","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4584",-35.2212000340968,149.161,200,"Australian Capital Territory","","Non Forest","Tiliqua scincoides","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4585",-35.2210000340965,148.963,200,"Australian Capital Territory","","Eucalypt Medium Open","Emydura macquarii","UNKNOWN","Animalia","Chordata","Reptilia","Testudines","Chelidae","species","ACT Wildlife Atlas"
"4586",-35.2205000340959,149.167,10,"Australian Capital Territory","","Non Forest","Lampropholis delicata","UNKNOWN","Animalia","Chordata","Reptilia","Squamata","Scincidae","species","ACT Wildlife Atlas"
"4587",-35.22,149.16,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4588",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4589",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4590",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4591",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4592",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Victorian Biodiversity Atlas"
"4593",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Victorian Biodiversity Atlas"
"4594",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4595",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4596",-35.22,149.12,1000,"Australian Capital Territory","","Non Forest","Delma impar","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Australian National Wildlife Collection provider for OZCAM"
"4597",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4598",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4599",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4600",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4601",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4602",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Victorian Biodiversity Atlas"
"4603",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4604",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4605",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4606",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4607",-35.22,149.12,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4608",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4609",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4610",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4611",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4612",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4613",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Australian National Wildlife Collection provider for OZCAM"
"4614",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4615",-35.22,149.15,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4616",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4617",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Victorian Biodiversity Atlas"
"4618",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4619",-35.22,149.16,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4620",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4621",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4622",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4623",-35.22,149.13,1000,"Australian Capital Territory","Open woodland","Non Forest","Delma impar","HUMAN_OBSERVATION","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","NSW BioNet Atlas"
"4624",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","MATERIAL_SAMPLE","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","South Australian Museum Australia provider for OZCAM"
"4625",-35.22,149.13,1000,"Australian Capital Territory","","Non Forest","Delma impar","PRESERVED_SPECIMEN","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","species","Australian National Wildlife Collection provider for OZCAM"
